"biomolecule_id","UniqueID","standardized_name","omics_id","keep"
40111,"13.373_660.39544","Unknown_RTmz_13.373_660.39544",2,"1"
40112,"13.373_597.36089","Unknown_RTmz_13.373_597.36089",2,"1"
40113,"13.391_394.29507","Unknown_RTmz_13.391_394.29507",2,"1"
40114,"13.401_725.40785","Unknown_RTmz_13.401_725.40785",2,"1"
40115,"13.402_720.45258","Unknown_RTmz_13.402_720.45258",2,"1"
40116,"13.424_574.31109","Unknown_RTmz_13.424_574.31109",2,"0; Notfound_in_50pecent_samples"
40117,"13.428_560.3343","Unknown_RTmz_13.428_560.3343",2,"0; Notfound_in_50pecent_samples"
40118,"13.436_377.19563","Unknown_RTmz_13.436_377.19563",2,"1"
40119,"13.449_511.325","Unknown_RTmz_13.449_511.325",2,"1"
40120,"13.452_317.17218","Unknown_RTmz_13.452_317.17218",2,"1"
40121,"13.454_339.15403","Unknown_RTmz_13.454_339.15403",2,"1"
40122,"13.463_394.2949","Unknown_RTmz_13.463_394.2949",2,"0; Notfound_in_50pecent_samples"
40123,"13.465_415.23193","Unknown_RTmz_13.465_415.23193",2,"1"
40124,"13.484_259.13036","Unknown_RTmz_13.484_259.13036",2,"1"
40125,"13.49_515.24004","Unknown_RTmz_13.49_515.24004",2,"1"
40126,"13.492_482.34727","Unknown_RTmz_13.492_482.34727",2,"0; Notfound_in_50pecent_samples"
40127,"13.497_510.31864","Unknown_RTmz_13.497_510.31864",2,"0; Notfound_in_50pecent_samples"
40128,"13.499_315.21637","Unknown_RTmz_13.499_315.21637",2,"1"
40129,"13.506_702.44156","Unknown_RTmz_13.506_702.44156",2,"1"
40130,"13.507_312.15921","Unknown_RTmz_13.507_312.15921",2,"1"
40131,"13.532_734.46779","Unknown_RTmz_13.532_734.46779",2,"1"
40132,"13.54_627.34967","Unknown_RTmz_13.54_627.34967",2,"1"
40133,"13.54_606.42034","Unknown_RTmz_13.54_606.42034",2,"1"
40134,"13.541_611.37551","Unknown_RTmz_13.541_611.37551",2,"1"
40135,"13.551_343.24765","Unknown_RTmz_13.551_343.24765",2,"1"
40136,"13.552_548.37867","Unknown_RTmz_13.552_548.37867",2,"1"
40137,"13.553_575.31608","Unknown_RTmz_13.553_575.31608",2,"1"
40138,"13.554_569.30802","Unknown_RTmz_13.554_569.30802",2,"1"
40139,"13.554_553.33399","Unknown_RTmz_13.554_553.33399",2,"1"
40140,"13.557_446.27438","Unknown_RTmz_13.557_446.27438",2,"1"
40141,"13.566_463.28738","Unknown_RTmz_13.566_463.28738",2,"0; Notfound_in_50pecent_samples"
40142,"13.588_259.13034","Unknown_RTmz_13.588_259.13034",2,"1"
40143,"13.59_275.10426","Unknown_RTmz_13.59_275.10426",2,"1"
40144,"13.609_273.10963","Unknown_RTmz_13.609_273.10963",2,"0; Notfound_in_50pecent_samples"
40145,"13.612_716.45707","Unknown_RTmz_13.612_716.45707",2,"1"
40146,"13.615_396.31043","Unknown_RTmz_13.615_396.31043",2,"1"
40147,"13.618_473.31047","Unknown_RTmz_13.618_473.31047",2,"1"
40148,"13.619_495.2924","Unknown_RTmz_13.619_495.2924",2,"1"
40149,"13.623_363.15657","Unknown_RTmz_13.623_363.15657",2,"1"
40150,"13.637_539.35492","Unknown_RTmz_13.637_539.35492",2,"0; Notfound_in_50pecent_samples"
40151,"13.64_251.12765","Unknown_RTmz_13.64_251.12765",2,"1"
40152,"13.642_145.04954","Unknown_RTmz_13.642_145.04954",2,"0; Notfound_in_50pecent_samples"
40153,"13.645_291.12013","Unknown_RTmz_13.645_291.12013",2,"1"
40154,"13.646_313.102","Unknown_RTmz_13.646_313.102",2,"1"
40155,"13.652_569.17539","Unknown_RTmz_13.652_569.17539",2,"0; Notfound_in_50pecent_samples"
40156,"13.652_526.26415","Unknown_RTmz_13.652_526.26415",2,"1"
40157,"13.652_547.19356","Unknown_RTmz_13.652_547.19356",2,"1"
40158,"13.652_553.20157","Unknown_RTmz_13.652_553.20157",2,"1"
40159,"13.664_769.41244","Unknown_RTmz_13.664_769.41244",2,"1"
40160,"13.665_753.43838","Unknown_RTmz_13.665_753.43838",2,"1"
40161,"13.665_748.48299","Unknown_RTmz_13.665_748.48299",2,"1"
40162,"13.666_532.28999","Unknown_RTmz_13.666_532.28999",2,"0; Notfound_in_50pecent_samples"
40163,"13.666_560.33417","Unknown_RTmz_13.666_560.33417",2,"1"
40164,"13.667_337.23459","Unknown_RTmz_13.667_337.23459",2,"1"
40165,"13.673_471.27128","Unknown_RTmz_13.673_471.27128",2,"0; Notfound_in_50pecent_samples"
40166,"13.674_351.21381","Unknown_RTmz_13.674_351.21381",2,"1"
40167,"13.681_695.39682","Unknown_RTmz_13.681_695.39682",2,"1"
40168,"13.681_711.37083","Unknown_RTmz_13.681_711.37083",2,"1"
40169,"13.683_536.33419","Unknown_RTmz_13.683_536.33419",2,"1"
40170,"13.687_357.22688","Unknown_RTmz_13.687_357.22688",2,"1"
40171,"13.69_495.23504","Unknown_RTmz_13.69_495.23504",2,"1"
40172,"13.691_474.30564","Unknown_RTmz_13.691_474.30564",2,"1"
40173,"13.691_521.23767","Unknown_RTmz_13.691_521.23767",2,"0; Notfound_in_50pecent_samples"
40174,"13.692_479.26111","Unknown_RTmz_13.692_479.26111",2,"1"
40175,"13.693_620.4361","Unknown_RTmz_13.693_620.4361",2,"1"
40176,"13.694_543.2196","Unknown_RTmz_13.694_543.2196",2,"0; Notfound_in_50pecent_samples"
40177,"13.695_345.20568","Unknown_RTmz_13.695_345.20568",2,"0; Notfound_in_50pecent_samples"
40178,"13.695_625.39145","Unknown_RTmz_13.695_625.39145",2,"1"
40179,"13.711_429.04649","Unknown_RTmz_13.711_429.04649",2,"0; Notfound_in_50pecent_samples"
40180,"13.712_413.07264","Unknown_RTmz_13.712_413.07264",2,"0; Notfound_in_50pecent_samples"
40181,"13.716_416.31554","Unknown_RTmz_13.716_416.31554",2,"0; Notfound_in_50pecent_samples"
40182,"13.722_511.32516","Unknown_RTmz_13.722_511.32516",2,"0; Notfound_in_50pecent_samples"
40183,"13.738_487.32664","Unknown_RTmz_13.738_487.32664",2,"1"
40184,"13.738_445.2945","Unknown_RTmz_13.738_445.2945",2,"0; Notfound_in_50pecent_samples"
40185,"13.738_415.28147","Unknown_RTmz_13.738_415.28147",2,"1"
40186,"13.738_357.27847","Unknown_RTmz_13.738_357.27847",2,"1"
40187,"13.745_562.39435","Unknown_RTmz_13.745_562.39435",2,"1"
40188,"13.745_583.3237","Unknown_RTmz_13.745_583.3237",2,"1"
40189,"13.747_189.08609","Unknown_RTmz_13.747_189.08609",2,"1"
40190,"13.768_351.19302","Unknown_RTmz_13.768_351.19302",2,"1"
40191,"13.768_407.13799","Unknown_RTmz_13.768_407.13799",2,"0; Notfound_in_50pecent_samples"
40192,"13.77_335.21944","Unknown_RTmz_13.77_335.21944",2,"1"
40193,"13.774_397.31083","Unknown_RTmz_13.774_397.31083",2,"0; Notfound_in_50pecent_samples"
40194,"13.811_415.32031","Unknown_RTmz_13.811_415.32031",2,"0; Notfound_in_50pecent_samples"
40195,"13.814_331.18766","Unknown_RTmz_13.814_331.18766",2,"1"
40196,"13.815_347.16163","Unknown_RTmz_13.815_347.16163",2,"1"
40197,"13.817_230.11744","Unknown_RTmz_13.817_230.11744",2,"1"
40198,"13.818_767.45408","Unknown_RTmz_13.818_767.45408",2,"1"
40199,"13.819_762.49872","Unknown_RTmz_13.819_762.49872",2,"1"
40200,"13.821_397.30976","Unknown_RTmz_13.821_397.30976",2,"1"
40201,"13.83_455.31273","Unknown_RTmz_13.83_455.31273",2,"0; Notfound_in_50pecent_samples"
40202,"13.832_415.32028","Unknown_RTmz_13.832_415.32028",2,"1"
40203,"13.844_474.30557","Unknown_RTmz_13.844_474.30557",2,"1"
40204,"13.846_495.23505","Unknown_RTmz_13.846_495.23505",2,"1"
40205,"13.847_479.2611","Unknown_RTmz_13.847_479.2611",2,"1"
40206,"13.847_457.27895","Unknown_RTmz_13.847_457.27895",2,"1"
40207,"13.849_560.33422","Unknown_RTmz_13.849_560.33422",2,"0; Notfound_in_50pecent_samples"
40208,"13.861_639.4069","Unknown_RTmz_13.861_639.4069",2,"1"
40209,"13.861_634.45166","Unknown_RTmz_13.861_634.45166",2,"1"
40210,"13.861_655.38106","Unknown_RTmz_13.861_655.38106",2,"1"
40211,"13.882_463.28153","Unknown_RTmz_13.882_463.28153",2,"1"
40212,"13.889_355.04592","Unknown_RTmz_13.889_355.04592",2,"0; Notfound_in_50pecent_samples"
40213,"13.889_453.29716","Unknown_RTmz_13.889_453.29716",2,"1"
40214,"13.899_415.28182","Unknown_RTmz_13.899_415.28182",2,"1"
40215,"13.905_534.31895","Unknown_RTmz_13.905_534.31895",2,"1"
40216,"13.914_339.26821","Unknown_RTmz_13.914_339.26821",2,"0; Notfound_in_50pecent_samples"
40217,"13.917_299.16184","Unknown_RTmz_13.917_299.16184",2,"1"
40218,"13.92_371.24286","Unknown_RTmz_13.92_371.24286",2,"1"
40219,"13.937_834.55768","Unknown_RTmz_13.937_834.55768",2,"1"
40220,"13.943_576.41074","Unknown_RTmz_13.943_576.41074",2,"1"
40221,"13.944_581.36605","Unknown_RTmz_13.944_581.36605",2,"1"
40222,"13.955_797.4445","Unknown_RTmz_13.955_797.4445",2,"1"
40223,"13.957_776.51492","Unknown_RTmz_13.957_776.51492",2,"1"
40224,"13.963_363.15673","Unknown_RTmz_13.963_363.15673",2,"1"
40225,"13.966_311.1263","Unknown_RTmz_13.966_311.1263",2,"1"
40226,"13.969_416.26402","Unknown_RTmz_13.969_416.26402",2,"0; Notfound_in_50pecent_samples"
40227,"13.97_327.10017","Unknown_RTmz_13.97_327.10017",2,"1"
40228,"13.972_317.17212","Unknown_RTmz_13.972_317.17212",2,"1"
40229,"13.976_619.30949","Unknown_RTmz_13.976_619.30949",2,"1"
40230,"13.978_663.27334","Unknown_RTmz_13.978_663.27334",2,"1"
40231,"13.978_641.29143","Unknown_RTmz_13.978_641.29143",2,"1"
40232,"13.98_331.13036","Unknown_RTmz_13.98_331.13036",2,"1"
40233,"13.98_417.33595","Unknown_RTmz_13.98_417.33595",2,"1"
40234,"13.981_337.12327","Unknown_RTmz_13.981_337.12327",2,"0; Notfound_in_50pecent_samples"
40235,"13.983_344.13457","Unknown_RTmz_13.983_344.13457",2,"0; Notfound_in_50pecent_samples"
40236,"13.99_359.10522","Unknown_RTmz_13.99_359.10522",2,"1"
40237,"13.993_563.13554","Unknown_RTmz_13.993_563.13554",2,"0; Notfound_in_50pecent_samples"
40238,"13.994_343.13129","Unknown_RTmz_13.994_343.13129",2,"1"
40239,"13.998_321.14937","Unknown_RTmz_13.998_321.14937",2,"1"
40240,"13.999_723.42815","Unknown_RTmz_13.999_723.42815",2,"1"
40241,"13.999_479.2611","Unknown_RTmz_13.999_479.2611",2,"1"
40242,"13.999_495.23506","Unknown_RTmz_13.999_495.23506",2,"1"
40243,"13.999_457.27891","Unknown_RTmz_13.999_457.27891",2,"1"
40244,"14.023_568.32395","Unknown_RTmz_14.023_568.32395",2,"0; Notfound_in_50pecent_samples"
40245,"14.027_463.23229","Unknown_RTmz_14.027_463.23229",2,"1"
40246,"14.036_509.25066","Unknown_RTmz_14.036_509.25066",2,"1"
40247,"14.036_493.27674","Unknown_RTmz_14.036_493.27674",2,"1"
40248,"14.037_488.32124","Unknown_RTmz_14.037_488.32124",2,"1"
40249,"14.049_653.42283","Unknown_RTmz_14.049_653.42283",2,"1"
40250,"14.076_323.16179","Unknown_RTmz_14.076_323.16179",2,"1"
40251,"14.081_421.19826","Unknown_RTmz_14.081_421.19826",2,"1"
40252,"14.103_355.22445","Unknown_RTmz_14.103_355.22445",2,"1"
40253,"14.11_790.53061","Unknown_RTmz_14.11_790.53061",2,"1"
40254,"14.11_315.13564","Unknown_RTmz_14.11_315.13564",2,"1"
40255,"14.12_505.21113","Unknown_RTmz_14.12_505.21113",2,"0; Notfound_in_50pecent_samples"
40256,"14.126_509.25069","Unknown_RTmz_14.126_509.25069",2,"1"
40257,"14.129_488.32119","Unknown_RTmz_14.129_488.32119",2,"1"
40258,"14.138_568.3239","Unknown_RTmz_14.138_568.3239",2,"0; Notfound_in_50pecent_samples"
40259,"14.182_492.308","Unknown_RTmz_14.182_492.308",2,"1"
40260,"14.182_319.12792","Unknown_RTmz_14.182_319.12792",2,"0; Notfound_in_50pecent_samples"
40261,"14.186_297.1461","Unknown_RTmz_14.186_297.1461",2,"1"
40262,"14.193_229.11973","Unknown_RTmz_14.193_229.11973",2,"0; Notfound_in_50pecent_samples"
40263,"14.194_287.16154","Unknown_RTmz_14.194_287.16154",2,"0; Notfound_in_50pecent_samples"
40264,"14.194_385.25811","Unknown_RTmz_14.194_385.25811",2,"1"
40265,"14.196_309.18246","Unknown_RTmz_14.196_309.18246",2,"1"
40266,"14.199_283.22656","Unknown_RTmz_14.199_283.22656",2,"1"
40267,"14.218_301.14087","Unknown_RTmz_14.218_301.14087",2,"0; Notfound_in_50pecent_samples"
40268,"14.219_448.34177","Unknown_RTmz_14.219_448.34177",2,"1"
40269,"14.222_351.19299","Unknown_RTmz_14.222_351.19299",2,"1"
40270,"14.223_339.25037","Unknown_RTmz_14.223_339.25037",2,"1"
40271,"14.247_490.29014","Unknown_RTmz_14.247_490.29014",2,"1"
40272,"14.25_429.31821","Unknown_RTmz_14.25_429.31821",2,"1"
40273,"14.253_809.5013","Unknown_RTmz_14.253_809.5013",2,"1"
40274,"14.254_804.54584","Unknown_RTmz_14.254_804.54584",2,"1"
40275,"14.256_467.20454","Unknown_RTmz_14.256_467.20454",2,"0; Notfound_in_50pecent_samples"
40276,"14.256_502.33681","Unknown_RTmz_14.256_502.33681",2,"1"
40277,"14.256_523.26637","Unknown_RTmz_14.256_523.26637",2,"1"
40278,"14.257_507.29239","Unknown_RTmz_14.257_507.29239",2,"1"
40279,"14.259_455.33644","Unknown_RTmz_14.259_455.33644",2,"1"
40280,"14.259_437.32584","Unknown_RTmz_14.259_437.32584",2,"1"
40281,"14.259_477.31833","Unknown_RTmz_14.259_477.31833",2,"0; Notfound_in_50pecent_samples"
40282,"14.261_235.16903","Unknown_RTmz_14.261_235.16903",2,"1"
40283,"14.261_257.15106","Unknown_RTmz_14.261_257.15106",2,"1"
40284,"14.264_564.30558","Unknown_RTmz_14.264_564.30558",2,"1"
40285,"14.266_491.31284","Unknown_RTmz_14.266_491.31284",2,"0; Notfound_in_50pecent_samples"
40286,"14.268_401.2659","Unknown_RTmz_14.268_401.2659",2,"0; Notfound_in_50pecent_samples"
40287,"14.27_423.3311","Unknown_RTmz_14.27_423.3311",2,"0; Notfound_in_50pecent_samples"
40288,"14.277_643.2848","Unknown_RTmz_14.277_643.2848",2,"1"
40289,"14.28_353.15105","Unknown_RTmz_14.28_353.15105",2,"1"
40290,"14.282_707.27836","Unknown_RTmz_14.282_707.27836",2,"1"
40291,"14.291_691.30435","Unknown_RTmz_14.291_691.30435",2,"1"
40292,"14.292_465.24908","Unknown_RTmz_14.292_465.24908",2,"0; Notfound_in_50pecent_samples"
40293,"14.292_647.34072","Unknown_RTmz_14.292_647.34072",2,"1"
40294,"14.292_373.12084","Unknown_RTmz_14.292_373.12084",2,"1"
40295,"14.295_357.14691","Unknown_RTmz_14.295_357.14691",2,"1"
40296,"14.295_351.13891","Unknown_RTmz_14.295_351.13891",2,"1"
40297,"14.303_335.16497","Unknown_RTmz_14.303_335.16497",2,"1"
40298,"14.306_669.32276","Unknown_RTmz_14.306_669.32276",2,"1"
40299,"14.385_522.25929","Unknown_RTmz_14.385_522.25929",2,"0; Notfound_in_50pecent_samples"
40300,"14.397_564.3062","Unknown_RTmz_14.397_564.3062",2,"1"
40301,"14.404_437.32639","Unknown_RTmz_14.404_437.32639",2,"0; Notfound_in_50pecent_samples"
40302,"14.404_361.27384","Unknown_RTmz_14.404_361.27384",2,"1"
40303,"14.417_643.28562","Unknown_RTmz_14.417_643.28562",2,"1"
40304,"14.417_603.29313","Unknown_RTmz_14.417_603.29313",2,"1"
40305,"14.42_621.30368","Unknown_RTmz_14.42_621.30368",2,"1"
40306,"14.424_802.46689","Unknown_RTmz_14.424_802.46689",2,"0; Notfound_in_50pecent_samples"
40307,"14.427_490.29057","Unknown_RTmz_14.427_490.29057",2,"1"
40308,"14.443_619.28554","Unknown_RTmz_14.443_619.28554",2,"1"
40309,"14.443_597.30375","Unknown_RTmz_14.443_597.30375",2,"1"
40310,"14.445_516.30629","Unknown_RTmz_14.445_516.30629",2,"1"
40311,"14.446_579.29306","Unknown_RTmz_14.446_579.29306",2,"1"
40312,"14.47_522.2593","Unknown_RTmz_14.47_522.2593",2,"0; Notfound_in_50pecent_samples"
40313,"14.472_556.28018","Unknown_RTmz_14.472_556.28018",2,"0; Notfound_in_50pecent_samples"
40314,"14.477_399.27425","Unknown_RTmz_14.477_399.27425",2,"1"
40315,"14.508_162.11251","Unknown_RTmz_14.508_162.11251",2,"0; Notfound_in_50pecent_samples"
40316,"14.517_537.2827","Unknown_RTmz_14.517_537.2827",2,"1"
40317,"14.519_492.3087","Unknown_RTmz_14.519_492.3087",2,"0; Notfound_in_50pecent_samples"
40318,"14.52_259.13056","Unknown_RTmz_14.52_259.13056",2,"1"
40319,"14.521_516.3532","Unknown_RTmz_14.521_516.3532",2,"1"
40320,"14.524_473.25108","Unknown_RTmz_14.524_473.25108",2,"1"
40321,"14.526_257.22644","Unknown_RTmz_14.526_257.22644",2,"1"
40322,"14.577_345.20599","Unknown_RTmz_14.577_345.20599",2,"0; Notfound_in_50pecent_samples"
40323,"14.587_534.31749","Unknown_RTmz_14.587_534.31749",2,"1"
40324,"14.588_372.16582","Unknown_RTmz_14.588_372.16582",2,"0; Notfound_in_50pecent_samples"
40325,"14.593_675.37181","Unknown_RTmz_14.593_675.37181",2,"1"
40326,"14.593_719.33568","Unknown_RTmz_14.593_719.33568",2,"1"
40327,"14.593_697.35379","Unknown_RTmz_14.593_697.35379",2,"1"
40328,"14.597_387.13642","Unknown_RTmz_14.597_387.13642",2,"1"
40329,"14.598_842.49655","Unknown_RTmz_14.598_842.49655",2,"1"
40330,"14.599_343.20314","Unknown_RTmz_14.599_343.20314",2,"0; Notfound_in_50pecent_samples"
40331,"14.599_532.27958","Unknown_RTmz_14.599_532.27958",2,"1"
40332,"14.599_516.30559","Unknown_RTmz_14.599_516.30559",2,"1"
40333,"14.6_327.22918","Unknown_RTmz_14.6_327.22918",2,"1"
40334,"14.602_371.16249","Unknown_RTmz_14.602_371.16249",2,"1"
40335,"14.604_864.4783","Unknown_RTmz_14.604_864.4783",2,"0; Notfound_in_50pecent_samples"
40336,"14.606_349.18052","Unknown_RTmz_14.606_349.18052",2,"1"
40337,"14.613_606.29502","Unknown_RTmz_14.613_606.29502",2,"0; Notfound_in_50pecent_samples"
40338,"14.63_534.31613","Unknown_RTmz_14.63_534.31613",2,"0; Notfound_in_50pecent_samples"
40339,"14.633_337.23445","Unknown_RTmz_14.633_337.23445",2,"0; Notfound_in_50pecent_samples"
40340,"14.64_504.30556","Unknown_RTmz_14.64_504.30556",2,"1"
40341,"14.645_339.15733","Unknown_RTmz_14.645_339.15733",2,"1"
40342,"14.668_582.29523","Unknown_RTmz_14.668_582.29523",2,"1"
40343,"14.686_868.51299","Unknown_RTmz_14.686_868.51299",2,"1"
40344,"14.687_884.43762","Unknown_RTmz_14.687_884.43762",2,"0; Notfound_in_50pecent_samples"
40345,"14.688_558.29542","Unknown_RTmz_14.688_558.29542",2,"1"
40346,"14.688_610.30886","Unknown_RTmz_14.688_610.30886",2,"1"
40347,"14.698_605.30807","Unknown_RTmz_14.698_605.30807",2,"1"
40348,"14.713_327.22916","Unknown_RTmz_14.713_327.22916",2,"1"
40349,"14.736_564.24816","Unknown_RTmz_14.736_564.24816",2,"1"
40350,"14.737_409.2556","Unknown_RTmz_14.737_409.2556",2,"1"
40351,"14.739_734.42323","Unknown_RTmz_14.739_734.42323",2,"1"
40352,"14.744_606.29501","Unknown_RTmz_14.744_606.29501",2,"1"
40353,"14.748_473.36214","Unknown_RTmz_14.748_473.36214",2,"1"
40354,"14.749_285.18234","Unknown_RTmz_14.749_285.18234",2,"1"
40355,"14.75_594.31586","Unknown_RTmz_14.75_594.31586",2,"1"
40356,"14.774_454.32887","Unknown_RTmz_14.774_454.32887",2,"0; Notfound_in_50pecent_samples"
40357,"14.775_430.3161","Unknown_RTmz_14.775_430.3161",2,"1"
40358,"14.778_640.34541","Unknown_RTmz_14.778_640.34541",2,"1"
40359,"14.782_349.18061","Unknown_RTmz_14.782_349.18061",2,"1"
40360,"14.798_582.29544","Unknown_RTmz_14.798_582.29544",2,"1"
40361,"14.8_634.30897","Unknown_RTmz_14.8_634.30897",2,"1"
40362,"14.801_908.43793","Unknown_RTmz_14.801_908.43793",2,"0; Notfound_in_50pecent_samples"
40363,"14.805_1085.65346","Unknown_RTmz_14.805_1085.65346",2,"1"
40364,"14.808_740.4107","Unknown_RTmz_14.808_740.4107",2,"1"
40365,"14.809_756.38421","Unknown_RTmz_14.809_756.38421",2,"0; Notfound_in_50pecent_samples"
40366,"14.811_1045.62498","Unknown_RTmz_14.811_1045.62498",2,"0; Notfound_in_50pecent_samples"
40367,"14.814_554.28733","Unknown_RTmz_14.814_554.28733",2,"1"
40368,"14.815_516.24868","Unknown_RTmz_14.815_516.24868",2,"0; Notfound_in_50pecent_samples"
40369,"14.815_1043.60691","Unknown_RTmz_14.815_1043.60691",2,"1"
40370,"14.819_1021.625","Unknown_RTmz_14.819_1021.625",2,"1"
40371,"14.821_1067.60659","Unknown_RTmz_14.821_1067.60659",2,"1"
40372,"14.821_624.27986","Unknown_RTmz_14.821_624.27986",2,"0; Notfound_in_50pecent_samples"
40373,"14.824_1063.67201","Unknown_RTmz_14.824_1063.67201",2,"0; Notfound_in_50pecent_samples"
40374,"14.827_1061.65386","Unknown_RTmz_14.827_1061.65386",2,"1"
40375,"14.828_1001.6564","Unknown_RTmz_14.828_1001.6564",2,"1"
40376,"14.83_997.62524","Unknown_RTmz_14.83_997.62524",2,"1"
40377,"14.831_1237.76203","Unknown_RTmz_14.831_1237.76203",2,"0; Notfound_in_50pecent_samples"
40378,"14.835_1223.74632","Unknown_RTmz_14.835_1223.74632",2,"0; Notfound_in_50pecent_samples"
40379,"14.837_542.3217","Unknown_RTmz_14.837_542.3217",2,"1"
40380,"14.844_558.29566","Unknown_RTmz_14.844_558.29566",2,"1"
40381,"14.844_884.43802","Unknown_RTmz_14.844_884.43802",2,"0; Notfound_in_50pecent_samples"
40382,"14.845_610.3092","Unknown_RTmz_14.845_610.3092",2,"1"
40383,"14.847_600.28045","Unknown_RTmz_14.847_600.28045",2,"1"
40384,"14.851_1185.72963","Unknown_RTmz_14.851_1185.72963",2,"0; Notfound_in_50pecent_samples"
40385,"14.853_355.24548","Unknown_RTmz_14.853_355.24548",2,"0; Notfound_in_50pecent_samples"
40386,"14.854_1169.73476","Unknown_RTmz_14.854_1169.73476",2,"1"
40387,"14.882_552.26951","Unknown_RTmz_14.882_552.26951",2,"1"
40388,"14.894_581.30822","Unknown_RTmz_14.894_581.30822",2,"1"
40389,"14.904_319.22436","Unknown_RTmz_14.904_319.22436",2,"0; Notfound_in_50pecent_samples"
40390,"14.905_725.38477","Unknown_RTmz_14.905_725.38477",2,"1"
40391,"14.908_621.30074","Unknown_RTmz_14.908_621.30074",2,"0; Notfound_in_50pecent_samples"
40392,"14.913_386.18116","Unknown_RTmz_14.913_386.18116",2,"0; Notfound_in_50pecent_samples"
40393,"14.915_864.48065","Unknown_RTmz_14.915_864.48065",2,"0; Notfound_in_50pecent_samples"
40394,"14.919_521.41958","Unknown_RTmz_14.919_521.41958",2,"1"
40395,"14.921_379.16997","Unknown_RTmz_14.921_379.16997",2,"1"
40396,"14.926_401.15185","Unknown_RTmz_14.926_401.15185",2,"1"
40397,"14.93_676.3809","Unknown_RTmz_14.93_676.3809",2,"1"
40398,"14.939_435.36743","Unknown_RTmz_14.939_435.36743",2,"0; Notfound_in_50pecent_samples"
40399,"14.953_584.31064","Unknown_RTmz_14.953_584.31064",2,"0; Notfound_in_50pecent_samples"
40400,"14.962_516.24827","Unknown_RTmz_14.962_516.24827",2,"1"
40401,"14.965_530.32134","Unknown_RTmz_14.965_530.32134",2,"1"
40402,"14.966_880.51171","Unknown_RTmz_14.966_880.51171",2,"0; Notfound_in_50pecent_samples"
40403,"14.971_429.29712","Unknown_RTmz_14.971_429.29712",2,"0; Notfound_in_50pecent_samples"
40404,"14.989_321.04332","Unknown_RTmz_14.989_321.04332",2,"0; Notfound_in_50pecent_samples"
40405,"14.997_648.32713","Unknown_RTmz_14.997_648.32713",2,"1"
40406,"14.997_632.35303","Unknown_RTmz_14.997_632.35303",2,"1"
40407,"15.014_858.5287","Unknown_RTmz_15.014_858.5287",2,"1"
40408,"15.021_860.4379","Unknown_RTmz_15.021_860.4379",2,"0; Notfound_in_50pecent_samples"
40409,"15.021_586.30905","Unknown_RTmz_15.021_586.30905",2,"1"
40410,"15.022_1013.65372","Unknown_RTmz_15.022_1013.65372",2,"0; Notfound_in_50pecent_samples"
40411,"15.023_534.29558","Unknown_RTmz_15.023_534.29558",2,"1"
40412,"15.023_459.24809","Unknown_RTmz_15.023_459.24809",2,"0; Notfound_in_50pecent_samples"
40413,"15.023_576.28019","Unknown_RTmz_15.023_576.28019",2,"1"
40414,"15.076_636.32632","Unknown_RTmz_15.076_636.32632",2,"1"
40415,"15.085_628.35782","Unknown_RTmz_15.085_628.35782",2,"1"
40416,"15.086_644.33183","Unknown_RTmz_15.086_644.33183",2,"0; Notfound_in_50pecent_samples"
40417,"15.102_568.33679","Unknown_RTmz_15.102_568.33679",2,"1"
40418,"15.102_584.31075","Unknown_RTmz_15.102_584.31075",2,"1"
40419,"15.107_845.40468","Unknown_RTmz_15.107_845.40468",2,"0; Notfound_in_50pecent_samples"
40420,"15.107_642.37347","Unknown_RTmz_15.107_642.37347",2,"1"
40421,"15.107_658.34752","Unknown_RTmz_15.107_658.34752",2,"1"
40422,"15.122_602.34228","Unknown_RTmz_15.122_602.34228",2,"1"
40423,"15.132_632.33177","Unknown_RTmz_15.132_632.33177",2,"1"
40424,"15.133_616.35778","Unknown_RTmz_15.133_616.35778",2,"1"
40425,"15.145_551.38086","Unknown_RTmz_15.145_551.38086",2,"1"
40426,"15.145_592.33695","Unknown_RTmz_15.145_592.33695",2,"0; Notfound_in_50pecent_samples"
40427,"15.147_742.40498","Unknown_RTmz_15.147_742.40498",2,"0; Notfound_in_50pecent_samples"
40428,"15.155_349.27368","Unknown_RTmz_15.155_349.27368",2,"0; Notfound_in_50pecent_samples"
40429,"15.156_630.37373","Unknown_RTmz_15.156_630.37373",2,"0; Notfound_in_50pecent_samples"
40430,"15.159_560.31122","Unknown_RTmz_15.159_560.31122",2,"1"
40431,"15.176_1024.73142","Unknown_RTmz_15.176_1024.73142",2,"1"
40432,"15.182_777.37933","Unknown_RTmz_15.182_777.37933",2,"1"
40433,"15.182_1161.76605","Unknown_RTmz_15.182_1161.76605",2,"1"
40434,"15.183_1039.66978","Unknown_RTmz_15.183_1039.66978",2,"1"
40435,"15.184_1075.69292","Unknown_RTmz_15.184_1075.69292",2,"1"
40436,"15.184_1017.68764","Unknown_RTmz_15.184_1017.68764",2,"1"
40437,"15.199_1487.00643","Unknown_RTmz_15.199_1487.00643",2,"1"
40438,"15.199_518.32173","Unknown_RTmz_15.199_518.32173",2,"1"
40439,"15.2_1029.62794","Unknown_RTmz_15.2_1029.62794",2,"1"
40440,"15.2_1013.65396","Unknown_RTmz_15.2_1013.65396",2,"1"
40441,"15.2_1508.9884","Unknown_RTmz_15.2_1508.9884",2,"0; Notfound_in_50pecent_samples"
